Date,Area,Above Treeline,At Treeline,Below Treeline,Yesterday Danger Above Treeline,Yesterday Danger At Treeline,Yesterday Danger Below Treeline,Max Air Temp 24hr,Total Snowfall 24hr,Delta SWE 24hr,Min Temp Diff 48hr,Max Windspeed 24hr,Was High Winds 24hr,Max Air Temp 72hr,Total Snowfall 72hr,Weighted Snowfall 96hr,Was Heavy Snowfall 24hr,Sum Max Temp 72hr
2022-11-25,East Slopes North,2,1,1,0,0,0,42.0,-0.6666666666666666,0.0666666666666666,-1.5666666666666664,0.0,0,0.0,0.0,0.0,0,0.0
2022-11-26,East Slopes North,3,3,2,2,1,1,30.73333333333333,-0.6666666666666666,0.1,-0.2,5.085,0,0.0,0.0,0.0,0,0.0
2022-11-27,East Slopes North,2,2,1,3,3,2,30.53333333333333,0.3333333333333333,0.2333333333333333,-6.4,5.546,0,42.0,-1.0,0.0,0,103.26666666666667
2022-11-28,East Slopes North,2,1,1,2,2,1,20.766666666666666,6.333333333333333,0.5,-15.5,4.077,0,30.73333333333333,5.999999999999999,6.083333333333333,0,82.03333333333333
2022-11-29,East Slopes North,3,3,2,2,1,1,11.466666666666669,0.0,-0.1,-0.2666666666666667,6.379,0,30.53333333333333,6.666666666666666,4.75,0,62.766666666666666
2022-11-30,East Slopes North,2,2,2,3,3,2,21.73333333333333,5.0,0.5666666666666667,7.466666666666666,4.603,0,21.73333333333333,11.333333333333332,8.25,0,53.96666666666667
2022-12-01,East Slopes North,2,2,2,2,2,2,22.2,8.333333333333334,0.9333333333333332,-1.9666666666666668,1.951,0,22.2,13.333333333333334,13.666666666666668,0,55.4
2022-12-02,East Slopes North,2,2,2,2,2,2,16.566666666666666,-3.0,-0.1333333333333333,0.8999999999999999,6.138,0,22.2,10.333333333333334,5.75,0,60.5
2022-12-03,East Slopes North,2,2,1,2,2,2,26.399999999999995,0.0,0.1333333333333333,2.2666666666666666,1.425,0,26.399999999999995,5.333333333333334,3.166666666666667,0,65.16666666666666
2022-12-04,East Slopes North,2,1,1,2,2,1,30.666666666666668,-0.6666666666666666,0.2333333333333333,3.4,0.0,0,30.666666666666668,-3.6666666666666665,-0.08333333333333304,0,73.63333333333333
2022-12-05,East Slopes North,2,1,1,2,1,1,27.5,-0.6666666666666666,0.1666666666666666,1.7666666666666666,1.754,0,30.666666666666668,-1.3333333333333333,-1.9166666666666665,0,84.56666666666666
2022-12-06,East Slopes North,2,1,1,2,1,1,25.9,-1.3333333333333333,0.0666666666666666,5.033333333333333,0.0,0,30.666666666666668,-2.6666666666666665,-2.1666666666666665,0,84.06666666666666
2022-12-07,East Slopes North,2,2,1,2,1,1,29.066666666666663,0.3333333333333333,0.1333333333333333,-7.133333333333333,2.587,0,29.066666666666663,-1.6666666666666665,-1.1666666666666667,0,82.46666666666667
2022-12-08,East Slopes North,2,1,1,2,2,1,21.8,-0.6666666666666666,-0.0666666666666666,-0.3,0.0,0,29.066666666666663,-1.6666666666666665,-1.25,0,76.76666666666665
2022-12-09,East Slopes North,3,3,3,2,1,1,22.133333333333336,2.0,0.4666666666666666,1.2000000000000002,2.214,0,29.066666666666663,1.6666666666666667,1.3333333333333335,0,73.0
2022-12-10,East Slopes North,3,3,2,3,3,3,26.666666666666668,3.0,0.2666666666666666,4.533333333333334,2.85,0,26.666666666666668,4.333333333333333,4.25,0,70.60000000000001
2022-12-11,East Slopes North,2,2,2,3,3,2,35.96666666666667,5.0,0.7999999999999999,4.133333333333334,0.0,0,35.96666666666667,10.0,8.083333333333334,0,84.76666666666668
2022-12-12,East Slopes North,2,1,1,2,2,2,29.433333333333334,-2.333333333333333,0.0,-4.066666666666666,2.433,0,35.96666666666667,5.666666666666667,3.416666666666667,0,92.06666666666668
2022-12-13,East Slopes North,2,2,2,2,1,1,34.766666666666666,-0.6666666666666666,-0.0333333333333333,2.066666666666667,7.431,0,35.96666666666667,2.0000000000000004,0.8333333333333335,0,100.16666666666667
2022-12-14,East Slopes North,2,1,1,2,2,2,30.2,-0.3333333333333333,0.1,-0.8666666666666667,2.324,0,34.766666666666666,-3.333333333333333,-0.7499999999999998,0,94.4
2022-12-15,East Slopes North,2,2,2,2,1,1,30.96666666666667,-0.3333333333333333,-0.0666666666666666,-0.8333333333333335,7.124,0,34.766666666666666,-1.3333333333333333,-1.4999999999999998,0,95.93333333333334
2022-12-16,East Slopes North,2,2,2,2,2,2,35.300000000000004,-1.0,0.0666666666666666,0.7333333333333334,5.655,0,35.300000000000004,-1.6666666666666665,-1.5833333333333335,0,96.46666666666668
2022-12-17,East Slopes North,2,2,2,2,2,2,30.26666666666667,-0.3333333333333333,0.0333333333333333,-0.0666666666666666,2.806,0,35.300000000000004,-1.6666666666666665,-1.3333333333333333,0,96.53333333333335
2022-12-18,East Slopes North,2,2,2,2,2,2,21.766666666666666,-0.6666666666666666,0.0,-16.3,3.398,0,35.300000000000004,-2.0,-1.4999999999999998,0,87.33333333333334
2022-12-19,East Slopes North,3,3,2,2,2,2,11.5,4.666666666666667,0.3,-2.766666666666667,5.699,0,30.26666666666667,3.6666666666666665,3.75,0,63.53333333333333
2022-12-20,East Slopes North,3,3,2,3,3,2,18.066666666666663,-0.3333333333333333,0.0666666666666666,-0.5333333333333333,5.261,0,21.766666666666666,3.6666666666666674,2.7499999999999996,0,51.33333333333333
2022-12-21,East Slopes North,3,2,2,3,3,2,5.6000000000000005,11.0,1.1333333333333333,-12.866666666666667,1.403,0,18.066666666666663,15.333333333333332,12.916666666666668,0,35.166666666666664
2022-12-22,East Slopes North,3,2,2,3,2,2,-3.4333333333333336,-3.0,-0.2666666666666666,-0.6999999999999998,9.71,0,18.066666666666663,7.666666666666667,6.25,0,20.23333333333333
2022-12-23,East Slopes North,4,4,3,3,2,2,14.933333333333332,-2.0,0.1,5.033333333333333,2.543,0,14.933333333333332,6.0,1.1666666666666667,0,17.099999999999998
2022-12-24,East Slopes North,3,3,3,4,4,3,34.1,3.0,1.3333333333333333,16.733333333333334,1.973,0,34.1,-2.0,2.75,0,45.599999999999994
2022-12-25,East Slopes North,3,3,3,3,3,3,35.9,4.666666666666667,2.1666666666666665,18.03333333333333,4.187,0,35.9,5.666666666666667,5.166666666666667,0,84.93333333333334
2022-12-26,East Slopes North,3,3,3,3,3,3,35.63333333333333,-2.333333333333333,0.6666666666666666,0.1666666666666666,3.836,0,35.9,5.333333333333334,2.166666666666667,0,105.63333333333333
2022-12-27,East Slopes North,2,2,1,3,3,3,31.766666666666666,5.0,1.1666666666666667,2.775557561562892e-17,0.0,0,35.9,7.333333333333334,6.333333333333334,0,103.30000000000001
2022-12-28,East Slopes North,2,2,1,2,2,1,30.100000000000005,2.6666666666666665,0.5333333333333333,-7.8,2.411,0,35.63333333333333,5.333333333333333,6.416666666666667,0,97.5
2022-12-29,East Slopes North,3,3,2,2,2,1,24.73333333333333,-1.6666666666666667,-0.0333333333333333,-0.5,5.085,0,31.766666666666666,6.0,2.25,0,86.6
2022-12-30,East Slopes North,2,2,2,3,3,2,28.9,0.0,0.1333333333333333,2.766666666666667,2.915,0,30.100000000000005,0.9999999999999998,1.3333333333333333,0,83.73333333333333
2022-12-31,East Slopes North,2,2,2,2,2,2,34.3,5.0,0.7000000000000001,6.3,2.718,0,34.3,3.333333333333333,4.833333333333334,0,87.93333333333332
2023-01-01,East Slopes North,2,2,1,2,2,2,34.833333333333336,0.0,0.2333333333333333,-6.0,0.0,0,34.833333333333336,5.0,3.3333333333333335,0,98.03333333333333
2023-01-02,East Slopes North,2,2,1,2,2,1,22.2,-2.333333333333333,-0.0666666666666666,-3.6,0.0,0,34.833333333333336,2.666666666666667,0.16666666666666696,0,91.33333333333333
2023-01-03,East Slopes North,2,1,1,2,2,1,23.8,-1.3333333333333333,0.0333333333333333,-0.9,0.0,0,34.833333333333336,-3.666666666666666,-1.833333333333333,0,80.83333333333334
2023-01-04,East Slopes North,2,2,1,2,1,1,25.9,-1.0,0.0,1.0,0.0,0,25.9,-4.666666666666666,-3.1666666666666665,0,71.9
2023-01-05,East Slopes North,2,2,1,2,2,1,28.4,-0.6666666666666666,0.2333333333333333,7.533333333333334,0.0,0,28.4,-3.0,-2.666666666666666,0,78.1
2023-01-06,East Slopes North,2,1,1,2,2,1,32.2,0.0,0.2333333333333333,1.0,0.0,0,32.2,-1.6666666666666665,-1.3333333333333333,0,86.5
2023-01-07,East Slopes North,2,2,2,2,1,1,29.666666666666668,0.3333333333333333,0.2,0.7000000000000001,1.008,0,32.2,-0.3333333333333333,-0.25,0,90.26666666666668
2023-01-08,East Slopes North,2,2,2,2,2,2,30.2,2.333333333333333,0.4333333333333333,-0.1333333333333332,3.025,0,32.2,2.6666666666666665,2.4166666666666665,0,92.06666666666666
2023-01-09,East Slopes North,2,2,2,2,2,2,29.666666666666668,0.6666666666666666,0.3333333333333333,-2.9333333333333336,5.305,0,30.2,3.333333333333333,2.583333333333333,0,89.53333333333333
2023-01-10,East Slopes North,2,2,1,2,2,2,31.766666666666666,2.333333333333333,0.3,0.7333333333333334,3.135,0,31.766666666666666,5.333333333333332,4.083333333333333,0,91.63333333333334
2023-01-11,East Slopes North,3,3,3,3,3,3,29.8,0.6666666666666666,0.2,-0.5,2.345,0,31.766666666666666,3.666666666666666,2.4999999999999996,0,91.36666666666667
2023-01-11,East Slopes North,2,2,2,3,3,3,29.8,0.6666666666666666,0.2,-0.5,2.345,0,31.766666666666666,3.666666666666666,2.4999999999999996,0,91.36666666666667
2023-01-12,East Slopes North,4,4,4,2,2,2,30.666666666666668,-0.6666666666666666,0.1,3.2,3.748,0,30.666666666666668,0.6666666666666666,0.75,0,90.26666666666667
2023-01-13,East Slopes North,3,3,3,4,4,4,33.800000000000004,5.0,1.4,2.7,2.17,0,33.800000000000004,5.0,5.0,0,94.26666666666667
2023-01-14,East Slopes North,2,2,2,3,3,3,34.833333333333336,1.3333333333333333,0.5333333333333333,-0.2333333333333333,1.14,0,34.833333333333336,5.666666666666666,4.916666666666667,0,99.30000000000001
2023-01-15,East Slopes North,2,2,2,2,2,2,33.9,-1.6666666666666667,0.1999999999999999,-1.0,0.526,0,34.833333333333336,4.666666666666666,1.6666666666666665,0,102.53333333333333
2023-01-16,East Slopes North,2,2,1,2,2,2,33.13333333333333,-0.3333333333333333,0.2333333333333333,-4.366666666666666,2.872,0,34.833333333333336,-0.6666666666666667,0.33333333333333337,0,101.86666666666667
2023-01-17,East Slopes North,2,2,1,2,2,1,34.5,-1.3333333333333333,-0.0333333333333333,-0.6333333333333334,3.025,0,34.5,-3.333333333333333,-2.083333333333333,0,101.53333333333333
2023-01-18,East Slopes North,2,2,1,2,2,1,27.8,-0.6666666666666666,0.1,-0.5333333333333333,1.6,0,34.5,-2.3333333333333335,-2.25,0,95.43333333333334
2023-01-19,East Slopes North,2,2,1,2,2,1,29.0,3.0,0.3999999999999999,-3.466666666666667,0.0,0,34.5,1.0000000000000002,1.7500000000000002,0,91.3
2023-01-20,East Slopes North,2,2,1,2,2,1,33.36666666666667,-0.6666666666666666,0.0,0.2333333333333333,6.291,0,33.36666666666667,1.666666666666667,0.916666666666667,0,90.16666666666667
2023-01-21,East Slopes North,2,2,1,2,2,1,26.23333333333333,-1.0,0.0666666666666666,-2.566666666666667,3.463,0,33.36666666666667,1.3333333333333335,-0.16666666666666666,0,88.6
2023-01-22,East Slopes North,2,2,1,2,2,1,27.633333333333336,0.6666666666666666,0.1333333333333333,2.9,0.745,0,33.36666666666667,-1.0,0.3333333333333333,0,87.23333333333333
2023-01-23,East Slopes North,2,2,1,2,2,1,31.3,-0.6666666666666666,0.0666666666666666,1.5666666666666669,5.085,0,31.3,-1.0,-0.8333333333333333,0,85.16666666666667
2023-01-24,East Slopes North,2,2,1,2,2,1,31.23333333333333,-0.3333333333333333,0.0666666666666666,3.9,4.252,0,31.3,-0.33333333333333337,-0.75,0,90.16666666666667
2023-01-25,East Slopes North,2,1,1,2,2,1,39.7,0.3333333333333333,0.2,1.8333333333333333,4.209,0,39.7,-0.6666666666666666,-0.08333333333333334,0,102.23333333333333
2023-01-26,East Slopes North,2,1,1,2,1,1,36.43333333333334,-1.6666666666666667,0.1333333333333333,1.5666666666666669,4.888,0,39.7,-1.6666666666666667,-1.7500000000000002,0,107.36666666666667
2023-01-27,East Slopes North,2,1,1,2,1,1,34.96666666666667,-1.0,0.1999999999999999,-2.6666666666666665,9.38,0,39.7,-2.3333333333333335,-2.166666666666667,0,111.10000000000001
2023-01-28,East Slopes North,2,2,1,2,1,1,27.933333333333337,0.6666666666666666,0.1666666666666666,-16.933333333333334,8.24,0,36.43333333333334,-2.0,-0.8333333333333334,0,99.33333333333334
2023-01-29,East Slopes North,2,1,1,2,2,1,15.466666666666669,0.0,-0.1333333333333333,-6.066666666666666,6.554,0,34.96666666666667,-0.33333333333333337,-0.4166666666666667,0,78.36666666666667
2023-01-30,East Slopes North,1,1,1,2,1,1,24.766666666666666,0.0,-0.0333333333333333,3.533333333333333,7.146,0,27.933333333333337,0.6666666666666666,0.08333333333333331,0,68.16666666666667
2023-01-31,East Slopes North,1,1,1,1,1,1,27.166666666666668,-0.6666666666666666,0.1666666666666666,10.533333333333331,4.121,0,27.166666666666668,-0.6666666666666666,-0.5,0,67.4
2023-02-01,East Slopes North,1,1,1,1,1,1,34.233333333333334,0.3333333333333333,0.1666666666666666,4.533333333333333,4.472,0,34.233333333333334,-0.3333333333333333,-0.16666666666666669,0,86.16666666666667
2023-02-02,East Slopes North,1,1,1,1,1,1,33.333333333333336,-0.3333333333333333,-0.0333333333333333,-1.3666666666666665,4.231,0,34.233333333333334,-0.6666666666666666,-0.41666666666666663,0,94.73333333333333
2023-02-03,East Slopes North,2,2,1,1,1,1,31.03333333333333,-1.3333333333333333,0.0,-0.4666666666666666,2.455,0,34.233333333333334,-1.3333333333333333,-1.5833333333333333,0,98.60000000000001
2023-02-04,East Slopes North,2,2,1,2,2,1,33.63333333333333,5.0,0.3999999999999999,6.066666666666666,3.814,0,33.63333333333333,3.3333333333333335,3.916666666666667,0,98.0
2023-02-05,East Slopes North,2,2,1,2,2,1,33.5,-1.6666666666666667,0.2666666666666666,1.2333333333333334,4.143,0,33.63333333333333,1.9999999999999998,1.3333333333333333,0,98.16666666666666
2023-02-06,East Slopes North,4,3,3,2,2,1,34.333333333333336,0.6666666666666666,0.0,0.1333333333333333,2.499,0,34.333333333333336,4.0,1.5833333333333333,0,101.46666666666667
2023-02-07,East Slopes North,3,3,2,4,3,3,32.6,0.3333333333333333,0.1666666666666666,-3.633333333333333,6.532,0,34.333333333333336,-0.6666666666666667,1.25,0,100.43333333333334
2023-02-08,East Slopes North,3,2,2,3,3,2,29.266666666666666,8.333333333333334,1.2,-3.633333333333333,3.726,0,34.333333333333336,9.333333333333334,8.500000000000002,0,96.2
2023-02-09,East Slopes North,2,2,1,3,2,2,27.566666666666663,0.0,0.2333333333333333,1.7,4.516,0,32.6,8.666666666666668,6.583333333333334,0,89.43333333333334
2023-02-10,East Slopes North,2,2,1,2,2,1,35.56666666666666,-1.0,0.1333333333333333,0.7666666666666666,3.792,0,35.56666666666666,7.333333333333334,3.2500000000000004,0,92.39999999999999
2023-02-11,East Slopes North,1,1,1,2,2,1,33.300000000000004,-0.3333333333333333,0.2333333333333333,-0.9,3.266,0,35.56666666666666,-1.3333333333333333,1.0000000000000002,0,96.43333333333334
2023-02-12,East Slopes North,2,2,1,1,1,1,38.03333333333333,-1.6666666666666667,0.1,5.566666666666666,3.441,0,38.03333333333333,-3.0,-2.416666666666667,0,106.9
2023-02-13,East Slopes North,2,2,1,2,2,1,33.5,-1.6666666666666667,0.5666666666666668,-7.399999999999999,4.691,0,38.03333333333333,-3.666666666666667,-3.3333333333333335,0,104.83333333333334
2023-02-14,East Slopes North,2,1,1,2,2,1,28.700000000000003,1.6666666666666667,0.3333333333333333,-3.5,10.96,0,38.03333333333333,-1.6666666666666667,-0.49999999999999994,0,100.23333333333333
2023-02-15,East Slopes North,1,1,1,2,1,1,28.46666666666667,-1.3333333333333333,-0.0333333333333333,-1.1666666666666667,6.181,0,33.5,-1.3333333333333333,-1.3333333333333333,0,90.66666666666667
2023-02-16,East Slopes North,1,1,1,1,1,1,33.06666666666667,-1.6666666666666667,0.0333333333333333,3.2,5.502,0,33.06666666666667,-1.3333333333333333,-2.25,0,90.23333333333335
2023-02-17,East Slopes North,2,1,1,1,1,1,32.86666666666667,-0.3333333333333333,0.1,4.833333333333333,4.537,0,33.06666666666667,-3.333333333333333,-1.8333333333333333,0,94.4
2023-02-18,East Slopes North,2,2,1,2,1,1,33.13333333333333,0.6666666666666666,0.1999999999999999,0.5,5.809,0,33.13333333333333,-1.3333333333333335,-0.75,0,99.06666666666666
2023-02-19,East Slopes North,3,3,2,2,2,1,30.23333333333333,0.0,0.1666666666666666,1.1,12.49,0,33.13333333333333,0.3333333333333333,-0.08333333333333331,0,96.23333333333332
2023-02-20,East Slopes North,3,3,2,3,3,2,34.03333333333333,4.666666666666667,0.9333333333333332,1.1333333333333335,8.22,0,34.03333333333333,5.333333333333334,4.916666666666667,0,97.4
2023-02-21,East Slopes North,3,2,1,3,3,2,27.8,5.0,1.1,-15.433333333333332,15.65,0,34.03333333333333,9.666666666666668,8.666666666666666,0,92.06666666666666
2023-02-22,East Slopes North,3,2,1,3,2,1,16.766666666666666,-0.3333333333333333,0.0,-5.533333333333334,8.92,0,34.03333333333333,9.333333333333334,5.75,0,78.6
2023-02-23,East Slopes North,2,2,1,3,2,1,11.300000000000002,-1.0,-0.0333333333333333,-6.066666666666666,7.606,0,27.8,3.666666666666667,2.416666666666667,0,55.866666666666674
2023-02-24,East Slopes North,2,2,1,2,2,1,20.53333333333333,-0.6666666666666666,-0.1333333333333333,-3.1666666666666665,5.217,0,20.53333333333333,-1.9999999999999998,-0.33333333333333326,0,48.6
2023-02-25,East Slopes North,3,3,2,2,2,1,25.2,-1.0,0.0999999999999999,14.733333333333334,6.006,0,25.2,-2.6666666666666665,-2.0833333333333335,0,57.03333333333334
2023-02-26,East Slopes North,3,2,2,3,3,2,23.666666666666668,0.3333333333333333,0.1333333333333333,2.533333333333333,5.414,0,25.2,-1.3333333333333335,-1.0,0,69.4
2023-02-27,East Slopes North,2,2,2,3,2,2,19.633333333333333,4.666666666666667,0.4000000000000001,-1.0666666666666669,3.332,0,25.2,4.0,4.25,0,68.5
2023-02-28,East Slopes North,2,2,2,2,2,2,29.066666666666663,-1.0,0.1333333333333333,0.9666666666666668,5.107,0,29.066666666666663,4.0,2.4166666666666665,0,72.36666666666666
2023-03-01,East Slopes North,3,3,2,2,2,2,24.433333333333334,-1.0,-0.1,1.3666666666666665,5.48,0,29.066666666666663,2.666666666666667,0.6666666666666669,0,73.13333333333333
2023-03-02,East Slopes North,3,3,2,3,3,2,26.23333333333333,-0.3333333333333333,0.1,4.166666666666667,7.212,0,29.066666666666663,-2.333333333333333,-0.4166666666666665,0,79.73333333333332
2023-03-03,East Slopes North,3,2,2,3,3,2,25.866666666666664,6.666666666666667,0.6666666666666666,-0.4666666666666666,4.625,0,26.23333333333333,5.333333333333334,5.666666666666667,0,76.53333333333333
2023-03-04,East Slopes North,3,3,2,3,2,2,24.666666666666668,1.3333333333333333,0.3,-0.4666666666666666,6.773,0,26.23333333333333,7.666666666666667,5.916666666666666,0,76.76666666666667
2023-03-05,East Slopes North,2,2,2,3,3,2,31.4,-0.3333333333333333,0.1333333333333333,1.1666666666666667,2.674,0,31.4,7.666666666666667,3.9166666666666665,0,81.93333333333332
2023-03-06,East Slopes North,2,1,1,2,2,2,31.166666666666668,-1.0,0.1666666666666666,-2.833333333333333,5.173,0,31.4,0.0,1.0833333333333335,0,87.23333333333333
2023-03-07,East Slopes North,2,2,1,2,1,1,29.366666666666664,-1.3333333333333333,0.0666666666666666,0.4333333333333333,6.861,0,31.4,-2.6666666666666665,-1.9166666666666663,0,91.93333333333334
2023-03-08,East Slopes North,2,2,1,2,2,1,30.633333333333336,0.0,0.1,4.866666666666666,5.962,0,31.166666666666668,-2.333333333333333,-1.5833333333333333,0,91.16666666666667
2023-03-09,East Slopes North,2,2,1,2,2,1,27.633333333333336,-0.6666666666666666,0.1999999999999999,-0.1333333333333333,2.915,0,30.633333333333336,-2.0,-1.5833333333333333,0,87.63333333333334
2023-03-10,East Slopes North,3,2,2,2,2,1,30.266666666666666,-0.3333333333333333,0.3666666666666667,0.4666666666666666,6.291,0,30.633333333333336,-1.0,-1.1666666666666665,0,88.53333333333335
2023-03-11,East Slopes North,2,2,2,3,2,2,32.4,1.3333333333333333,0.0999999999999999,0.8333333333333334,4.954,0,32.4,0.33333333333333337,0.75,0,90.3
2023-03-12,East Slopes North,3,3,3,2,2,2,29.066666666666663,-2.0,0.1999999999999999,0.7333333333333334,5.48,0,32.4,-1.0,-1.3333333333333335,0,91.73333333333332
2023-03-13,East Slopes North,3,3,2,3,3,3,35.5,3.0,0.5666666666666667,-1.9666666666666668,6.642,0,35.5,2.333333333333333,2.083333333333333,0,96.96666666666667
2023-03-14,East Slopes North,2,2,2,3,3,2,34.0,8.666666666666666,1.0333333333333334,-3.0666666666666664,5.546,0,35.5,9.666666666666666,10.25,0,98.56666666666666
2023-03-15,East Slopes North,2,2,2,2,2,2,30.83333333333333,-1.3333333333333333,0.2,2.2333333333333334,5.261,0,35.5,10.333333333333332,6.166666666666667,0,100.33333333333333
2023-03-16,East Slopes North,2,2,2,2,2,2,34.26666666666667,-1.0,0.0333333333333333,-2.8000000000000003,8.22,0,34.26666666666667,6.333333333333333,3.083333333333333,0,99.1
2023-03-17,East Slopes North,3,3,2,2,2,2,36.43333333333333,-0.6666666666666666,0.1666666666666666,4.4,5.217,0,36.43333333333333,-3.0,0.08333333333333348,0,101.53333333333333
2023-03-18,East Slopes North,2,2,2,3,3,2,39.96666666666666,-2.0,0.0666666666666666,2.233333333333333,5.348,0,39.96666666666666,-3.6666666666666665,-3.3333333333333335,0,110.66666666666666
2023-03-19,East Slopes North,1,1,1,2,2,2,39.0,-1.3333333333333333,0.1333333333333333,2.8666666666666667,5.524,0,39.96666666666666,-3.9999999999999996,-3.4166666666666665,0,115.4
2023-03-20,East Slopes North,1,1,2,1,1,1,35.96666666666667,-1.3333333333333333,0.1333333333333333,3.6,4.822,0,39.96666666666666,-4.666666666666666,-3.4999999999999996,0,114.93333333333334
2023-03-21,East Slopes North,2,2,1,1,1,2,42.96666666666667,0.0,0.3,-3.333333333333333,6.16,0,42.96666666666667,-2.6666666666666665,-2.1666666666666665,0,117.93333333333334
2023-03-22,East Slopes North,1,1,1,2,2,1,44.23333333333333,-1.0,0.0,0.5666666666666668,6.225,0,44.23333333333333,-2.333333333333333,-1.9999999999999998,0,123.16666666666666
2023-03-23,East Slopes North,2,1,1,1,1,1,37.1,-1.3333333333333333,0.0333333333333333,-4.3,4.691,0,44.23333333333333,-2.333333333333333,-2.4166666666666665,0,124.3
2023-03-24,East Slopes North,2,1,1,2,1,1,32.53333333333334,-0.6666666666666666,0.1,-3.033333333333333,7.146,0,44.23333333333333,-3.0,-2.1666666666666665,0,113.86666666666667
2023-03-25,East Slopes North,2,1,1,2,1,1,32.46666666666667,-0.3333333333333333,0.1666666666666666,0.0999999999999999,9.56,0,37.1,-2.333333333333333,-1.75,0,102.1
2023-03-26,East Slopes North,2,2,1,2,1,1,34.800000000000004,-0.3333333333333333,0.1333333333333333,0.0,7.475,0,34.800000000000004,-1.3333333333333333,-1.2499999999999998,0,99.80000000000001
2023-03-27,East Slopes North,2,2,1,2,2,1,35.9,0.0,0.0,-1.6,7.453,0,35.9,-0.6666666666666666,-0.5833333333333333,0,103.16666666666667
2023-03-28,East Slopes North,2,2,1,2,2,1,36.66666666666666,-0.6666666666666666,0.1333333333333333,5.633333333333333,6.247,0,36.66666666666666,-1.0,-0.9166666666666666,0,107.36666666666667
2023-03-29,East Slopes North,2,1,1,2,2,1,44.26666666666667,-1.6666666666666667,0.1666666666666666,2.766666666666667,9.21,0,44.26666666666667,-2.3333333333333335,-2.2500000000000004,0,116.83333333333334
2023-03-30,East Slopes North,1,1,1,2,1,1,40.43333333333333,0.3333333333333333,0.1,-1.4333333333333331,4.209,0,44.26666666666667,-2.0,-1.25,0,121.36666666666666
2023-03-31,East Slopes North,2,2,1,1,1,1,33.1,-0.3333333333333333,-0.0333333333333333,-0.2666666666666666,6.883,0,44.26666666666667,-1.6666666666666667,-1.0833333333333335,0,117.80000000000001
2023-04-01,East Slopes North,2,2,1,2,2,1,29.066666666666663,1.0,0.2333333333333333,-5.066666666666666,4.187,0,40.43333333333333,1.0,0.49999999999999994,0,102.6
2023-04-02,East Slopes North,2,1,1,2,2,1,29.866666666666664,4.666666666666667,0.4333333333333333,-3.466666666666667,7.277,0,33.1,5.333333333333334,5.333333333333333,0,92.03333333333333
2023-04-03,East Slopes North,2,2,1,2,1,1,34.166666666666664,-1.0,0.0666666666666666,2.2,5.217,0,34.166666666666664,4.666666666666667,2.9166666666666665,0,93.1
2023-04-04,East Slopes North,2,2,1,2,2,1,35.7,-2.0,0.2333333333333333,-0.9,7.672,0,35.7,1.666666666666667,-0.16666666666666652,0,99.73333333333333
2023-04-05,East Slopes North,1,1,2,2,2,1,37.73333333333333,-0.3333333333333333,-0.0333333333333333,-0.0666666666666665,6.401,0,37.73333333333333,-3.3333333333333335,-1.1666666666666663,0,107.6
2023-04-06,East Slopes North,3,2,1,1,1,2,34.93333333333333,0.3333333333333333,0.1,7.466666666666666,5.151,0,37.73333333333333,-2.0,-1.1666666666666667,0,108.36666666666666
2023-04-07,East Slopes North,2,2,1,3,2,1,40.9,-0.6666666666666666,0.2666666666666666,3.4333333333333336,7.321,0,40.9,-0.6666666666666666,-1.0833333333333333,0,113.56666666666666
2023-04-08,East Slopes North,3,3,3,2,2,1,36.2,0.0,0.4666666666666666,-2.8000000000000003,5.02,0,40.9,-0.3333333333333333,-0.4166666666666667,0,112.03333333333333
2023-04-09,East Slopes North,2,3,3,3,3,3,36.6,-1.3333333333333333,0.0,4.766666666666667,4.669,0,40.9,-2.0,-1.5833333333333333,0,113.70000000000002
2023-04-10,East Slopes North,2,2,1,2,3,3,37.7,2.333333333333333,1.3,-1.0666666666666669,3.617,0,37.7,0.9999999999999998,1.1666666666666663,0,110.50000000000001
2023-04-11,East Slopes North,2,2,1,2,2,1,32.1,0.0,-0.2333333333333333,-10.0,4.669,0,37.7,0.9999999999999998,1.083333333333333,0,106.4
2023-04-12,East Slopes North,2,1,1,2,2,1,35.06666666666667,0.6666666666666666,-0.3666666666666667,-2.1333333333333333,9.14,0,37.7,2.9999999999999996,1.4999999999999998,0,104.86666666666667
2023-04-13,East Slopes North,2,2,1,2,1,1,36.73333333333333,-1.0,0.1333333333333333,4.0,7.76,0,36.73333333333333,-0.33333333333333337,0.08333333333333326,0,103.9
2023-04-14,East Slopes North,1,1,1,2,2,1,39.5,-0.6666666666666666,-0.0333333333333333,-1.3666666666666665,7.54,0,39.5,-0.9999999999999999,-1.0833333333333333,0,111.29999999999998
2023-04-15,East Slopes North,2,1,1,1,1,1,39.833333333333336,0.0,0.0666666666666666,6.233333333333333,4.647,0,39.833333333333336,-1.6666666666666665,-0.8333333333333334,0,116.06666666666666
